faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2045,96,DJP1095,DJ-HEA-0096,What is Nonima (500ml)?,"Nonima (500ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,N/A,medium
2046,96,DJP1095,DJ-HEA-0096,What is the price and business volume (BV) for Nonima (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 400.0.",pricing,2,Various Documents,N/A,high
2047,96,DJP1095,DJ-HEA-0096,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Decreased Immunity, Photo Damage (UV Rays), Dry Skin, Slow Wound Healing, Aging.",usage,3,Various Documents,N/A,medium
2048,96,DJP1095,DJ-HEA-0096,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
2049,96,DJP1095,DJ-HEA-0096,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2050,96,DJP1095,DJ-HEA-0096,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2051,96,DJP1095,DJ-HEA-0096,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2052,96,DJP1095,DJ-HEA-0096,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2053,96,DJP1095,DJ-HEA-0096,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2054,96,DJP1095,DJ-HEA-0096,What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,N/A,medium
2055,96,DJP1095,DJ-HEA-0096,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
