faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1704,65,DJP1064,DJ-COL-0065,What is Amara Beauty Eyeliner?,"Amara Beauty Eyeliner is a product under the COLOR COSMETICS category, offered by the brand Amara Beauty.",general_info,1,Various Documents,N/A,medium
1705,65,DJP1064,DJ-COL-0065,What is the price and business volume (BV) for Amara Beauty Eyeliner?,"The MRP is ₹399.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 105.0.",pricing,2,Various Documents,N/A,high
1706,65,DJP1064,DJ-COL-0065,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,N/A,medium
1707,65,DJP1064,DJ-COL-0065,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,N/A,medium
1708,65,DJP1064,DJ-COL-0065,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1709,65,DJP1064,DJ-COL-0065,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1710,65,DJP1064,DJ-COL-0065,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1711,65,DJP1064,DJ-COL-0065,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1712,65,DJP1064,DJ-COL-0065,How does it compare to other COLOR COSMETICS products?,This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1713,65,DJP1064,DJ-COL-0065,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,N/A,medium
1714,65,DJP1064,DJ-COL-0065,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
