faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1363,34,DJP1033,DJ-PER-0034,What is HerboSmile Herbal Toothpaste (100g)?,"HerboSmile Herbal Toothpaste (100g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,N/A,medium
1364,34,DJP1033,DJ-PER-0034,What is the price and business volume (BV) for HerboSmile Herbal Toothpaste (100g)?,"The MRP is ₹125.0, Distributor Price (DP) is ₹82.0, and the Business Volume (BV) is 20.0.",pricing,2,Various Documents,N/A,high
1365,34,DJP1033,DJ-PER-0034,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,N/A,medium
1366,34,DJP1033,DJ-PER-0034,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,N/A,medium
1367,34,DJP1033,DJ-PER-0034,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1368,34,DJP1033,DJ-PER-0034,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1369,34,DJP1033,DJ-PER-0034,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1370,34,DJP1033,DJ-PER-0034,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1371,34,DJP1033,DJ-PER-0034,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1372,34,DJP1033,DJ-PER-0034,What is the pack size?,This specific item comes in a 100g pack size.,dosage,10,Various Documents,N/A,medium
1373,34,DJP1033,DJ-PER-0034,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
