faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1660,61,DJP1060,DJ-SKI-0061,What is Hydra Max Moisturizer (50gm)?,"Hydra Max Moisturizer (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",general_info,1,Various Documents,N/A,medium
1661,61,DJP1060,DJ-SKI-0061,What is the price and business volume (BV) for Hydra Max Moisturizer (50gm)?,"The MRP is ₹449.0, Distributor Price (DP) is ₹369.0, and the Business Volume (BV) is 110.0.",pricing,2,Various Documents,N/A,high
1662,61,DJP1060,DJ-SKI-0061,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,N/A,medium
1663,61,DJP1060,DJ-SKI-0061,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,N/A,medium
1664,61,DJP1060,DJ-SKI-0061,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1665,61,DJP1060,DJ-SKI-0061,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1666,61,DJP1060,DJ-SKI-0061,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1667,61,DJP1060,DJ-SKI-0061,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1668,61,DJP1060,DJ-SKI-0061,How does it compare to other SKIN CARE products?,This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1669,61,DJP1060,DJ-SKI-0061,What is the pack size?,This specific item comes in a 50gm pack size.,dosage,10,Various Documents,N/A,medium
1670,61,DJP1060,DJ-SKI-0061,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
