faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2529,140,DJP1139,DJ-AQU-0140,What is Aqua Energiser (Single)?,"Aqua Energiser (Single) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2530,140,DJP1139,DJ-AQU-0140,What is the price and business volume (BV) for Aqua Energiser (Single)?,"The MRP is ₹3499.0, Distributor Price (DP) is ₹2000.0, and the Business Volume (BV) is 1100.0.",pricing,2,Various Documents,N/A,high
2531,140,DJP1139,DJ-AQU-0140,Who should use this?,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2532,140,DJP1139,DJ-AQU-0140,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2533,140,DJP1139,DJ-AQU-0140,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2534,140,DJP1139,DJ-AQU-0140,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2535,140,DJP1139,DJ-AQU-0140,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2536,140,DJP1139,DJ-AQU-0140,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2537,140,DJP1139,DJ-AQU-0140,How does it compare to other AQUA ESSENTIALS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2538,140,DJP1139,DJ-AQU-0140,What is the pack size?,This specific item comes in a Single pack size.,dosage,10,Various Documents,N/A,medium
2539,140,DJP1139,DJ-AQU-0140,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
