faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2694,155,DJP1154,DJ-PRO-0155,What is New Dayjoy Product Brochure (Hindi)?,"New Dayjoy Product Brochure (Hindi) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2695,155,DJP1154,DJ-PRO-0155,What is the price and business volume (BV) for New Dayjoy Product Brochure (Hindi)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,N/A,high
2696,155,DJP1154,DJ-PRO-0155,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2697,155,DJP1154,DJ-PRO-0155,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2698,155,DJP1154,DJ-PRO-0155,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2699,155,DJP1154,DJ-PRO-0155,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2700,155,DJP1154,DJ-PRO-0155,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2701,155,DJP1154,DJ-PRO-0155,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2702,155,DJP1154,DJ-PRO-0155,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2703,155,DJP1154,DJ-PRO-0155,What is the pack size?,This specific item comes in a Hindi pack size.,dosage,10,Various Documents,N/A,medium
2704,155,DJP1154,DJ-PRO-0155,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
