faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2826,167,DJP1166,DJ-COM-0167,What is ELITE PACKAGE?,"ELITE PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2827,167,DJP1166,DJ-COM-0167,What is the price and business volume (BV) for ELITE PACKAGE?,"The MRP is ₹28286.0, Distributor Price (DP) is ₹15999.0, and the Business Volume (BV) is 7500.0.",pricing,2,Various Documents,N/A,high
2828,167,DJP1166,DJ-COM-0167,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2829,167,DJP1166,DJ-COM-0167,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2830,167,DJP1166,DJ-COM-0167,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2831,167,DJP1166,DJ-COM-0167,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2832,167,DJP1166,DJ-COM-0167,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2833,167,DJP1166,DJ-COM-0167,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2834,167,DJP1166,DJ-COM-0167,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2835,167,DJP1166,DJ-COM-0167,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,N/A,medium
2836,167,DJP1166,DJ-COM-0167,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
