faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1308,29,DJP1028,DJ-PER-0029,What is Aloevera Gel (100g)?,"Aloevera Gel (100g) is a product under the PERSONAL CARE category, offered by the brand Wild Muse.",general_info,1,Various Documents,N/A,medium
1309,29,DJP1028,DJ-PER-0029,What is the price and business volume (BV) for Aloevera Gel (100g)?,"The MRP is ₹150.0, Distributor Price (DP) is ₹115.0, and the Business Volume (BV) is 36.0.",pricing,2,Various Documents,N/A,high
1310,29,DJP1028,DJ-PER-0029,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,N/A,medium
1311,29,DJP1028,DJ-PER-0029,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,N/A,medium
1312,29,DJP1028,DJ-PER-0029,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1313,29,DJP1028,DJ-PER-0029,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1314,29,DJP1028,DJ-PER-0029,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1315,29,DJP1028,DJ-PER-0029,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1316,29,DJP1028,DJ-PER-0029,How does it compare to other PERSONAL CARE products?,This product is uniquely formulated under the Wild Muse brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1317,29,DJP1028,DJ-PER-0029,What is the pack size?,This specific item comes in a 100g pack size.,dosage,10,Various Documents,N/A,medium
1318,29,DJP1028,DJ-PER-0029,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
