faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1671,62,DJP1061,DJ-SKI-0062,What is AgeX Anti-Ageing Night Cream (50gm)?,"AgeX Anti-Ageing Night Cream (50gm) is a product under the SKIN CARE category, offered by the brand Amara Beauty.",general_info,1,Various Documents,N/A,medium
1672,62,DJP1061,DJ-SKI-0062,What is the price and business volume (BV) for AgeX Anti-Ageing Night Cream (50gm)?,"The MRP is ₹799.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 225.0.",pricing,2,Various Documents,N/A,high
1673,62,DJP1061,DJ-SKI-0062,Who is this suitable for?,"Suitable for anyone looking for natural, high-quality personal care products. Always perform a patch test if you have sensitive skin.",usage,3,Various Documents,N/A,medium
1674,62,DJP1061,DJ-SKI-0062,Is this safe for sensitive skin?,"While made with natural-inspired ingredients, please consult the ingredient list or perform a patch test to ensure it is suitable for your skin.",safety,4,Various Documents,N/A,medium
1675,62,DJP1061,DJ-SKI-0062,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1676,62,DJP1061,DJ-SKI-0062,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1677,62,DJP1061,DJ-SKI-0062,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1678,62,DJP1061,DJ-SKI-0062,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1679,62,DJP1061,DJ-SKI-0062,How does it compare to other SKIN CARE products?,This product is uniquely formulated under the Amara Beauty brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1680,62,DJP1061,DJ-SKI-0062,What is the pack size?,This specific item comes in a 50gm pack size.,dosage,10,Various Documents,N/A,medium
1681,62,DJP1061,DJ-SKI-0062,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
