faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2331,122,DJP1121,DJ-CLO-0122,What is Dayjoy Necktie?,"Dayjoy Necktie is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,N/A,medium
2332,122,DJP1121,DJ-CLO-0122,What is the price and business volume (BV) for Dayjoy Necktie?,"The MRP is ₹499.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 50.0.",pricing,2,Various Documents,N/A,high
2333,122,DJP1121,DJ-CLO-0122,Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2334,122,DJP1121,DJ-CLO-0122,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2335,122,DJP1121,DJ-CLO-0122,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2336,122,DJP1121,DJ-CLO-0122,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2337,122,DJP1121,DJ-CLO-0122,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2338,122,DJP1121,DJ-CLO-0122,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2339,122,DJP1121,DJ-CLO-0122,How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2340,122,DJP1121,DJ-CLO-0122,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,N/A,medium
2341,122,DJP1121,DJ-CLO-0122,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
