faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1715,66,DJP1065,DJ-HEA-0066,What is Asthprash (300 grams)?,"Asthprash (300 grams) is a product under the HEALTH CARE category, offered by the brand Asthprash.",general_info,1,Various Documents,N/A,medium
1716,66,DJP1065,DJ-HEA-0066,What is the price and business volume (BV) for Asthprash (300 grams)?,"The MRP is ₹2999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 720.0.",pricing,2,Various Documents,N/A,high
1717,66,DJP1065,DJ-HEA-0066,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Running Nose, Headache, Fever, Cough, Sore Throat, Breathlessness.",usage,3,Various Documents,N/A,medium
1718,66,DJP1065,DJ-HEA-0066,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
1719,66,DJP1065,DJ-HEA-0066,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1720,66,DJP1065,DJ-HEA-0066,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1721,66,DJP1065,DJ-HEA-0066,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1722,66,DJP1065,DJ-HEA-0066,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1723,66,DJP1065,DJ-HEA-0066,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Asthprash brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1724,66,DJP1065,DJ-HEA-0066,What is the pack size?,This specific item comes in a 300 grams pack size.,dosage,10,Various Documents,N/A,medium
1725,66,DJP1065,DJ-HEA-0066,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
