faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2496,137,DJP1136,DJ-GER-0137,What is Bio-Germanium & Magnetic Mattress?,"Bio-Germanium & Magnetic Mattress is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2497,137,DJP1136,DJ-GER-0137,What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress?,"The MRP is ₹15000.0, Distributor Price (DP) is ₹9999.0, and the Business Volume (BV) is 4250.0.",pricing,2,Various Documents,N/A,high
2498,137,DJP1136,DJ-GER-0137,Who should use this?,Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2499,137,DJP1136,DJ-GER-0137,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2500,137,DJP1136,DJ-GER-0137,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2501,137,DJP1136,DJ-GER-0137,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2502,137,DJP1136,DJ-GER-0137,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2503,137,DJP1136,DJ-GER-0137,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2504,137,DJP1136,DJ-GER-0137,How does it compare to other GERMANIUM & MAGNETIC products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2505,137,DJP1136,DJ-GER-0137,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,N/A,medium
2506,137,DJP1136,DJ-GER-0137,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
