faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2507,138,DJP1137,DJ-GER-0138,What is Bio-Germanium & Magnetic Mattress (Pack of 2)?,"Bio-Germanium & Magnetic Mattress (Pack of 2) is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2508,138,DJP1137,DJ-GER-0138,What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress (Pack of 2)?,"The MRP is ₹30000.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0.",pricing,2,Various Documents,N/A,high
2509,138,DJP1137,DJ-GER-0138,Who should use this?,Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2510,138,DJP1137,DJ-GER-0138,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2511,138,DJP1137,DJ-GER-0138,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2512,138,DJP1137,DJ-GER-0138,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2513,138,DJP1137,DJ-GER-0138,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2514,138,DJP1137,DJ-GER-0138,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2515,138,DJP1137,DJ-GER-0138,How does it compare to other GERMANIUM & MAGNETIC products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2516,138,DJP1137,DJ-GER-0138,What is the pack size?,This specific item comes in a Pack of 2 pack size.,dosage,10,Various Documents,N/A,medium
2517,138,DJP1137,DJ-GER-0138,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
