faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2320,121,DJP1120,DJ-CLO-0121,What is Designer Mask (Pack of 5)?,"Designer Mask (Pack of 5) is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,N/A,medium
2321,121,DJP1120,DJ-CLO-0121,What is the price and business volume (BV) for Designer Mask (Pack of 5)?,"The MRP is ₹220.0, Distributor Price (DP) is ₹180.0, and the Business Volume (BV) is 55.0.",pricing,2,Various Documents,N/A,high
2322,121,DJP1120,DJ-CLO-0121,Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2323,121,DJP1120,DJ-CLO-0121,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2324,121,DJP1120,DJ-CLO-0121,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2325,121,DJP1120,DJ-CLO-0121,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2326,121,DJP1120,DJ-CLO-0121,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2327,121,DJP1120,DJ-CLO-0121,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2328,121,DJP1120,DJ-CLO-0121,How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2329,121,DJP1120,DJ-CLO-0121,What is the pack size?,This specific item comes in a Pack of 5 pack size.,dosage,10,Various Documents,N/A,medium
2330,121,DJP1120,DJ-CLO-0121,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
