faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2166,107,DJP1106,DJ-HEA-0107,What is Premium Tulsi Max (30ml)?,"Premium Tulsi Max (30ml) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,N/A,medium
2167,107,DJP1106,DJ-HEA-0107,What is the price and business volume (BV) for Premium Tulsi Max (30ml)?,"The MRP is ₹299.0, Distributor Price (DP) is ₹178.0, and the Business Volume (BV) is 58.0.",pricing,2,Various Documents,N/A,high
2168,107,DJP1106,DJ-HEA-0107,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Physical Retardation, Reduced Cognitive abilities, Weakness OR Tiredness, Nasal inflammation, Runny nose.",usage,3,Various Documents,N/A,medium
2169,107,DJP1106,DJ-HEA-0107,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
2170,107,DJP1106,DJ-HEA-0107,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2171,107,DJP1106,DJ-HEA-0107,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2172,107,DJP1106,DJ-HEA-0107,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2173,107,DJP1106,DJ-HEA-0107,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2174,107,DJP1106,DJ-HEA-0107,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2175,107,DJP1106,DJ-HEA-0107,What is the pack size?,This specific item comes in a 30ml pack size.,dosage,10,Various Documents,N/A,medium
2176,107,DJP1106,DJ-HEA-0107,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
