faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1726,67,DJP1066,DJ-HEA-0067,What is Adicardial (120 Tab)?,"Adicardial (120 Tab) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,N/A,medium
1727,67,DJP1066,DJ-HEA-0067,What is the price and business volume (BV) for Adicardial (120 Tab)?,"The MRP is ₹2099.0, Distributor Price (DP) is ₹1325.0, and the Business Volume (BV) is 620.0.",pricing,2,Various Documents,N/A,high
1728,67,DJP1066,DJ-HEA-0067,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Stress, Menstrual Problems (Painful periods, irregular periods, Dysfunctional uterine bleeding), Depression & Anxiety, Hormonal Imbalance, Anxiety.",usage,3,Various Documents,N/A,medium
1729,67,DJP1066,DJ-HEA-0067,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
1730,67,DJP1066,DJ-HEA-0067,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1731,67,DJP1066,DJ-HEA-0067,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1732,67,DJP1066,DJ-HEA-0067,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1733,67,DJP1066,DJ-HEA-0067,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1734,67,DJP1066,DJ-HEA-0067,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1735,67,DJP1066,DJ-HEA-0067,What is the pack size?,This specific item comes in a 120 Tab pack size.,dosage,10,Various Documents,N/A,medium
1736,67,DJP1066,DJ-HEA-0067,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
