faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2177,108,DJP1107,DJ-HEA-0108,What is Vital Protein Powder (300gm)?,"Vital Protein Powder (300gm) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,N/A,medium
2178,108,DJP1107,DJ-HEA-0108,What is the price and business volume (BV) for Vital Protein Powder (300gm)?,"The MRP is ₹1999.0, Distributor Price (DP) is ₹1199.0, and the Business Volume (BV) is 430.0.",pricing,2,Various Documents,N/A,high
2179,108,DJP1107,DJ-HEA-0108,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Skin Sensitivity, Shortness of Breath, Difficulty in Breathing, Heart Palpitations, Sweating.",usage,3,Various Documents,N/A,medium
2180,108,DJP1107,DJ-HEA-0108,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
2181,108,DJP1107,DJ-HEA-0108,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2182,108,DJP1107,DJ-HEA-0108,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2183,108,DJP1107,DJ-HEA-0108,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2184,108,DJP1107,DJ-HEA-0108,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2185,108,DJP1107,DJ-HEA-0108,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2186,108,DJP1107,DJ-HEA-0108,What is the pack size?,This specific item comes in a 300gm pack size.,dosage,10,Various Documents,N/A,medium
2187,108,DJP1107,DJ-HEA-0108,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
