faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1022,3,DJP1002,DJ-FOO-0003,What is Chicken Masala (100g)?,"Chicken Masala (100g) is a product under the FOOD PRODUCTS category, offered by the brand Aayushmaan / YumDum / Total Joy.",general_info,1,Various Documents,N/A,medium
1023,3,DJP1002,DJ-FOO-0003,What is the price and business volume (BV) for Chicken Masala (100g)?,"The MRP is ₹110.0, Distributor Price (DP) is ₹90.0, and the Business Volume (BV) is 15.0.",pricing,2,Various Documents,N/A,high
1024,3,DJP1002,DJ-FOO-0003,Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,N/A,medium
1025,3,DJP1002,DJ-FOO-0003,Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,N/A,medium
1026,3,DJP1002,DJ-FOO-0003,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1027,3,DJP1002,DJ-FOO-0003,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1028,3,DJP1002,DJ-FOO-0003,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1029,3,DJP1002,DJ-FOO-0003,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1030,3,DJP1002,DJ-FOO-0003,How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Aayushmaan / YumDum / Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1031,3,DJP1002,DJ-FOO-0003,What is the pack size?,This specific item comes in a 100g pack size.,dosage,10,Various Documents,N/A,medium
1032,3,DJP1002,DJ-FOO-0003,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
