faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2595,146,DJP1145,DJ-AQU-0146,What is N-SF 10.5 Mineraliser?,"N-SF 10.5 Mineraliser is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",general_info,1,Various Documents,N/A,medium
2596,146,DJP1145,DJ-AQU-0146,What is the price and business volume (BV) for N-SF 10.5 Mineraliser?,"The MRP is ₹1999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 450.0.",pricing,2,Various Documents,N/A,high
2597,146,DJP1145,DJ-AQU-0146,Who should use this?,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,usage,3,Various Documents,N/A,medium
2598,146,DJP1145,DJ-AQU-0146,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,N/A,medium
2599,146,DJP1145,DJ-AQU-0146,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2600,146,DJP1145,DJ-AQU-0146,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2601,146,DJP1145,DJ-AQU-0146,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2602,146,DJP1145,DJ-AQU-0146,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2603,146,DJP1145,DJ-AQU-0146,How does it compare to other AQUA ESSENTIALS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2604,146,DJP1145,DJ-AQU-0146,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,N/A,medium
2605,146,DJP1145,DJ-AQU-0146,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
