faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
2199,110,DJP1109,DJ-HEA-0110,What is Ample Meal - Meal Replacement Nutritional Shake (500g)?,"Ample Meal - Meal Replacement Nutritional Shake (500g) is a product under the HEALTH CARE category, offered by the brand Curind.",general_info,1,Various Documents,N/A,medium
2200,110,DJP1109,DJ-HEA-0110,What is the price and business volume (BV) for Ample Meal - Meal Replacement Nutritional Shake (500g)?,"The MRP is ₹2699.0, Distributor Price (DP) is ₹1799.0, and the Business Volume (BV) is 650.0.",pricing,2,Various Documents,N/A,high
2201,110,DJP1109,DJ-HEA-0110,Who should use this product?,"According to the recommendation chart, it may be useful for individuals dealing with: Skin Sensitivity, Shortness of Breath, Difficulty in Breathing, Heart Palpitations, Sweating.",usage,3,Various Documents,N/A,medium
2202,110,DJP1109,DJ-HEA-0110,Does this cure medical conditions?,"This product does not replace medical treatment. Consult a qualified physician before use, especially if you are on medication or have a diagnosed condition.",safety,4,Various Documents,N/A,medium
2203,110,DJP1109,DJ-HEA-0110,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
2204,110,DJP1109,DJ-HEA-0110,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
2205,110,DJP1109,DJ-HEA-0110,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
2206,110,DJP1109,DJ-HEA-0110,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
2207,110,DJP1109,DJ-HEA-0110,How does it compare to other HEALTH CARE products?,This product is uniquely formulated under the Curind brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
2208,110,DJP1109,DJ-HEA-0110,What is the pack size?,This specific item comes in a 500g pack size.,dosage,10,Various Documents,N/A,medium
2209,110,DJP1109,DJ-HEA-0110,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
