faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
1231,22,DJP1021,DJ-FOO-0022,What is New Total Joy Rice Bran Oil (1 Litre)?,"New Total Joy Rice Bran Oil (1 Litre) is a product under the FOOD PRODUCTS category, offered by the brand Total Joy.",general_info,1,Various Documents,N/A,medium
1232,22,DJP1021,DJ-FOO-0022,What is the price and business volume (BV) for New Total Joy Rice Bran Oil (1 Litre)?,"The MRP is ₹299.0, Distributor Price (DP) is ₹235.0, and the Business Volume (BV) is 24.0.",pricing,2,Various Documents,N/A,high
1233,22,DJP1021,DJ-FOO-0022,Who should use this?,"Anyone looking for premium, wholesome food and spice products to enhance their daily meals.",usage,3,Various Documents,N/A,medium
1234,22,DJP1021,DJ-FOO-0022,Is this product organic?,"Aayushmaan and YumDum products emphasize pure, authentic ingredients. Please check the specific packaging for organic certification.",general_info,4,Various Documents,N/A,medium
1235,22,DJP1021,DJ-FOO-0022,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,N/A,low
1236,22,DJP1021,DJ-FOO-0022,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,N/A,low
1237,22,DJP1021,DJ-FOO-0022,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,N/A,low
1238,22,DJP1021,DJ-FOO-0022,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,N/A,low
1239,22,DJP1021,DJ-FOO-0022,How does it compare to other FOOD PRODUCTS products?,This product is uniquely formulated under the Total Joy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,N/A,medium
1240,22,DJP1021,DJ-FOO-0022,What is the pack size?,This specific item comes in a 1 Litre pack size.,dosage,10,Various Documents,N/A,medium
1241,22,DJP1021,DJ-FOO-0022,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,N/A,medium
